id	chromosome_number	start_mb	stop_mb
Glyma.01g070000	1	11957903	11958314
Glyma.01g070100	1	11974212	11975335
Glyma.01g070200	1	12014784	12021265
Glyma.01g070300	1	12043942	12055600
Glyma.01g070400	1	12565120	12574310
Glyma.01g070500	1	12566402	12569287
Glyma.01g070600	1	12583618	12590469
Glyma.01g070700	1	12624555	12626877
Glyma.01g070800	1	12633252	12633672
Glyma.01g070900	1	12633908	12634417
Glyma.01g071000	1	12779638	12781015
Glyma.01g071100	1	12795347	12796996
Glyma.01g071200	1	12797994	12800081
Glyma.01g071300	1	12899195	12902071
Glyma.01g071400	1	12900286	12900538
Glyma.01g071500	1	12904577	12908384
Glyma.01g071600	1	12905293	12905445
Glyma.01g071700	1	12950811	12956026
Glyma.01g071800	1	13043688	13045222
Glyma.01g071900	1	13080584	13081005
Glyma.01g072000	1	13103802	13106085
Glyma.01g072100	1	13130199	13135654
Glyma.01g072200	1	13295852	13299564
Glyma.01g072300	1	13341778	13344853
Glyma.01g072400	1	13344929	13357815
Glyma.01g072500	1	13391747	13392818
Glyma.01g072600	1	13398591	13403356
Glyma.01g072700	1	13438726	13439823
Glyma.01g072800	1	13441690	13443203
Glyma.01g072900	1	13455686	13456887
Glyma.01g073000	1	13457220	13463073
Glyma.01g073100	1	13466522	13467145
Glyma.01g073200	1	13868866	13874760
Glyma.01g073300	1	14035972	14036303
Glyma.01g073400	1	14046341	14097633
Glyma.01g073500	1	14194691	14207982
Glyma.01g073600	1	14209213	14211340
Glyma.01g073700	1	14446411	14448213
Glyma.01g073800	1	14448653	14450534
Glyma.01g073900	1	14564770	14565756
Glyma.01g074000	1	14637737	14679020
Glyma.01g074100	1	14759247	14760013
Glyma.01g074200	1	14771645	14772739
Glyma.01g074300	1	14777422	14777816
Glyma.01g074400	1	15356546	15371784
Glyma.01g074500	1	15367893	15376232
Glyma.01g074600	1	15586842	15589339
Glyma.01g074700	1	16519712	16547302
Glyma.01g074800	1	16554975	16558858
Glyma.01g074900	1	16595728	16598220
Glyma.01g075000	1	16645630	16648936
Glyma.01g075100	1	16817206	16817747
Glyma.01g075200	1	16827395	16828321
Glyma.01g075300	1	16835215	16837297
Glyma.01g075400	1	16872442	16890182
Glyma.01g075500	1	16908818	16909557
Glyma.01g075600	1	17024109	17025126
Glyma.01g075700	1	17033809	17034514
Glyma.01g075800	1	17042561	17049552
Glyma.01g075900	1	17154114	17157080
Glyma.01g076000	1	17211826	17212063
Glyma.01g076100	1	17473117	17483217
Glyma.01g076200	1	17776101	17777400
Glyma.01g076300	1	17995677	17996623
Glyma.01g076400	1	18069356	18069964
Glyma.01g076500	1	18073653	18077662
Glyma.01g076600	1	18081684	18082274
Glyma.01g076700	1	18145637	18146630
Glyma.01g076800	1	18234389	18234811
Glyma.01g076900	1	18297336	18303352
Glyma.01g077000	1	18542434	18544679
Glyma.01g077100	1	18734426	18736452
Glyma.01g077200	1	18744645	18756315
Glyma.01g077300	1	18838154	18856486
Glyma.01g077400	1	18975540	19009104
Glyma.01g077500	1	18984500	18987754
Glyma.01g077600	1	19217725	19224854
Glyma.01g077700	1	19513501	19516033
Glyma.01g077800	1	19661969	19662338
Glyma.01g077900	1	19662835	19664099
Glyma.01g078000	1	19734563	19737043
Glyma.01g078100	1	19802596	19804273
Glyma.01g078200	1	19949314	19950496
Glyma.01g078300	1	19989799	19992534
Glyma.01g078400	1	20104887	20107326
Glyma.01g078500	1	20179857	20184823
Glyma.01g078600	1	20387096	20389896
Glyma.01g078700	1	20438450	20438632
Glyma.01g078800	1	20580914	20581819
Glyma.01g078900	1	20583041	20584012
Glyma.01g079000	1	20609817	20610507
Glyma.01g079100	1	20632903	20639853
Glyma.01g079200	1	20644116	20646844
Glyma.01g079300	1	20705710	20713529
Glyma.01g0794002	1	20725325	20725403
Glyma.01g0794001	1	20725599	20726141
Glyma.01g079500	1	20974073	20977468
Glyma.01g079600	1	21210720	21211996
Glyma.01g079700	1	21213009	21213251
Glyma.01g079800	1	21339978	21342947
Glyma.01g079900	1	21711344	21712781
Glyma.01g080000	1	21783319	21785011
Glyma.01g080100	1	21815164	21818872
Glyma.01g080200	1	21841264	21844726
Glyma.01g080300	1	21959514	21961696
Glyma.01g080400	1	22123392	22126497
Glyma.01g080500	1	22445624	22447180
Glyma.01g080600	1	22689191	22695321
Glyma.01g080700	1	22854910	22870643
Glyma.01g080800	1	23009427	23010166
Glyma.01g080900	1	23042603	23046475
Glyma.01g081000	1	23133043	23133621
Glyma.01g081100	1	23302523	23305199
Glyma.01g081200	1	23324133	23324471
Glyma.01g081300	1	23397460	23402672
Glyma.01g081400	1	23592152	23594036
Glyma.01g081500	1	23600207	23609665
Glyma.01g081600	1	23676023	23681576
Glyma.01g081700	1	23698304	23701695
Glyma.01g081800	1	23778712	23780786
Glyma.01g0819002	1	23798025	23800434
Glyma.01g0819001	1	23812702	23813196
Glyma.01g082000	1	23857368	23860794
Glyma.01g082100	1	23864398	23864787
Glyma.01g082200	1	23955854	23964480
Glyma.01g082300	1	24000514	24000783
Glyma.01g082400	1	24015137	24018489
Glyma.01g082500	1	24022105	24024453
Glyma.01g082600	1	24025275	24026869
Glyma.01g082700	1	24095520	24103250
Glyma.01g082800	1	24103271	24104754
Glyma.01g082900	1	24105620	24105802
Glyma.01g083000	1	24166910	24169387
Glyma.01g083100	1	24170049	24172107
Glyma.01g083200	1	24239057	24243237
Glyma.01g083300	1	24262811	24268815
Glyma.01g083400	1	24322570	24326002
Glyma.01g083500	1	24329863	24330357
Glyma.01g083600	1	24360265	24361612
Glyma.01g083700	1	24494299	24499370
Glyma.01g083800	1	24502354	24503303
Glyma.01g083900	1	24562348	24563486
Glyma.01g084000	1	24655359	24657653
Glyma.01g084100	1	24679206	24679853
Glyma.01g084200	1	24682089	24688981
Glyma.01g084300	1	24810451	24813926
Glyma.01g084400	1	24813975	24821352
Glyma.01g084500	1	24832483	24844058
Glyma.01g084600	1	24993684	24996013
Glyma.01g084700	1	25047588	25051334
Glyma.01g084800	1	25124181	25128488
Glyma.01g084900	1	25141672	25146237
Glyma.01g085000	1	25185993	25186578
Glyma.01g085100	1	25190530	25191039
Glyma.01g085200	1	25197290	25199986
Glyma.01g085300	1	25200830	25202333
Glyma.01g085400	1	25231530	25245899
Glyma.01g085500	1	25256533	25259198
Glyma.01g085600	1	25274635	25277191
Glyma.01g085700	1	25343208	25345580
Glyma.01g085800	1	25378074	25380736
Glyma.01g085900	1	25396402	25397758
Glyma.01g086000	1	25495513	25504014
Glyma.01g086100	1	25515292	25517276
Glyma.01g086200	1	25575389	25580901
Glyma.01g086300	1	25599893	25602460
Glyma.01g086400	1	25604500	25609630
Glyma.01g086500	1	25617180	25621544
Glyma.01g0866002	1	25671651	25688055
Glyma.01g0866001	1	25701810	25706082
Glyma.01g086700	1	25842073	25844689
Glyma.01g086800	1	26113784	26115789
Glyma.01g086900	1	26202436	26203703
Glyma.01g087000	1	26205090	26210292
Glyma.01g087100	1	26240964	26243645
Glyma.01g087200	1	26272253	26273218
Glyma.01g087300	1	26287353	26287913
Glyma.01g087400	1	26297806	26300352
Glyma.01g087500	1	26422818	26424641
Glyma.01g087600	1	26539050	26542877
Glyma.01g087700	1	26564745	26577288
Glyma.01g087800	1	26610519	26612550
Glyma.01g087900	1	26647880	26654149
Glyma.01g088000	1	26665013	26665912
Glyma.01g088100	1	26680111	26681801
Glyma.01g088200	1	26695845	26702073
Glyma.01g088300	1	26796323	26800433
Glyma.01g088400	1	26851827	26854065
Glyma.01g088500	1	26852800	26854227
Glyma.01g088600	1	26861896	26862156
Glyma.01g088700	1	26863926	26874212
Glyma.01g088800	1	26875720	26877914
Glyma.01g088900	1	26879109	26880092
Glyma.01g089000	1	26983669	26996879
Glyma.01g089100	1	27005485	27010251
Glyma.01g089200	1	27011536	27012893
Glyma.01g089300	1	27014089	27023556
Glyma.01g089400	1	27036211	27041073
Glyma.01g089500	1	27061882	27067990
Glyma.01g089600	1	27107351	27108699
Glyma.01g089700	1	27110314	27113661
Glyma.01g089800	1	27170574	27175277
Glyma.01g089900	1	27179090	27185466
Glyma.01g090000	1	27227348	27228024
Glyma.01g090100	1	27238164	27243891
Glyma.01g090200	1	27248421	27251251
Glyma.01g090300	1	27276310	27277086
Glyma.01g090400	1	27317995	27319227
Glyma.01g090500	1	27381969	27383013
Glyma.01g090600	1	27393225	27394569
Glyma.01g090700	1	27399934	27401258
Glyma.01g090800	1	27436716	27440106
Glyma.01g090900	1	27457902	27459497
Glyma.01g091000	1	27462525	27476634
Glyma.01g091100	1	27547569	27553436
Glyma.01g091200	1	27563454	27564930
Glyma.01g091300	1	27619051	27619990
Glyma.01g091400	1	27621226	27623399
Glyma.01g091500	1	27702081	27702486
Glyma.01g091600	1	27741928	27745099
Glyma.01g091700	1	27768282	27770868
Glyma.01g091800	1	27867321	27873952
Glyma.01g091900	1	27892476	27893782
Glyma.01g092000	1	27894130	27894578
Glyma.01g092100	1	27895594	27899894
Glyma.01g092200	1	27900005	27900942
Glyma.01g092300	1	27944192	27945565
Glyma.01g092400	1	27946044	27957290
Glyma.01g092500	1	27984661	27985198
Glyma.01g092600	1	27985933	27986227
Glyma.01g092700	1	28004036	28005185
Glyma.01g092800	1	28006974	28025324
Glyma.01g092900	1	28040091	28049057
Glyma.01g093000	1	28135636	28139731
Glyma.01g0931002	1	28173576	28173601
Glyma.01g0931001	1	28173818	28178976
Glyma.01g093200	1	28284522	28302415
Glyma.01g093300	1	28290475	28292745
Glyma.01g093400	1	28318678	28322365
Glyma.01g093500	1	28330498	28331977
Glyma.01g093600	1	28428965	28434199
Glyma.01g093700	1	28475809	28478003
Glyma.01g093800	1	28565871	28566637
Glyma.01g093900	1	28612861	28636974
Glyma.01g094000	1	28682887	28693887
Glyma.01g094100	1	28759681	28766216
Glyma.01g094200	1	28799316	28809474
Glyma.01g094300	1	28817038	28818387
Glyma.01g094400	1	29061556	29063625
Glyma.01g094500	1	29083873	29085668
Glyma.01g094600	1	29133592	29135479
Glyma.01g094700	1	29197452	29198697
Glyma.01g094800	1	29243723	29260732
Glyma.01g094900	1	29284963	29291597
Glyma.01g095000	1	29302230	29303550
Glyma.01g095100	1	29532657	29536475
Glyma.01g095200	1	29547826	29548565
Glyma.01g095300	1	29549287	29550213
Glyma.01g095400	1	29729948	29733772
Glyma.01g095500	1	29735075	29737470
Glyma.01g095600	1	29876570	29877616
Glyma.01g095700	1	29950341	29953529
Glyma.01g095800	1	30020446	30021726
Glyma.01g095900	1	30191101	30191393
Glyma.01g096000	1	30430951	30433513
Glyma.01g096100	1	30566583	30566951
Glyma.01g096200	1	30592165	30593049
Glyma.01g096300	1	30959146	30965151
Glyma.01g096400	1	31299146	31299988
Glyma.01g096500	1	31300203	31300343
Glyma.01g096600	1	31363405	31366298
Glyma.01g096700	1	31374738	31379972
Glyma.01g096800	1	31515610	31517486
Glyma.01g096900	1	31531277	31534446
Glyma.01g097000	1	31566040	31567349
Glyma.01g097100	1	31751235	31754840
Glyma.01g097200	1	32004551	32010292
Glyma.01g097300	1	32010803	32016818
Glyma.01g097400	1	32025010	32033997
Glyma.01g097500	1	32102861	32111490
Glyma.01g097600	1	32104781	32106056
Glyma.01g097700	1	32128873	32132485
Glyma.01g097800	1	32279814	32280750
Glyma.01g097900	1	32298623	32301534
Glyma.01g098000	1	32569597	32573264
Glyma.01g098100	1	32571680	32571938
Glyma.01g098200	1	32659609	32661787
Glyma.01g098300	1	32700313	32702482
Glyma.01g098400	1	32702896	32706808
Glyma.01g098500	1	32739977	32740201
Glyma.01g098600	1	32811414	32811725
Glyma.01g098700	1	32880851	32884268
Glyma.01g098800	1	32932125	32933012
Glyma.01g098900	1	32956281	32956538
Glyma.01g099000	1	32997473	33003559
Glyma.01g099100	1	33016999	33023611
Glyma.01g099200	1	33031654	33033363
Glyma.01g099300	1	33035348	33035848
Glyma.01g099400	1	33089443	33089834
Glyma.01g099500	1	33092353	33092787
Glyma.01g099600	1	33115614	33125497
Glyma.01g099700	1	33208640	33217534
Glyma.01g099800	1	33260879	33274055
Glyma.01g099900	1	33281255	33282201
Glyma.01g100000	1	33324860	33327018
Glyma.01g100100	1	33329597	33332265
Glyma.01g100200	1	33362956	33368579
Glyma.01g100300	1	33372275	33373541
Glyma.01g100400	1	33373609	33374899
Glyma.01g100500	1	33376590	33377622
Glyma.01g100600	1	33380422	33383303
Glyma.01g100700	1	33442788	33448248
Glyma.01g100800	1	33497033	33498481
Glyma.01g100900	1	33500413	33509647
Glyma.01g101000	1	33518695	33521797
Glyma.01g101100	1	33585472	33587538
Glyma.01g101200	1	33599696	33600232
Glyma.01g101300	1	33700224	33701269
Glyma.01g101400	1	33715289	33716033
Glyma.01g101500	1	33788786	33790032
Glyma.01g101600	1	33858121	33858554
Glyma.01g101700	1	33873412	33874608
Glyma.01g101800	1	33903460	33905135
Glyma.01g101900	1	33909043	33910191
Glyma.01g102000	1	33911505	33912344
Glyma.01g102100	1	33984605	33989703
Glyma.01g102200	1	34079799	34084408
Glyma.01g102300	1	34095709	34097217
Glyma.01g102400	1	34111215	34115054
Glyma.01g102500	1	34131955	34133696
Glyma.01g102600	1	34164743	34168253
Glyma.01g102700	1	34168848	34169153
Glyma.01g102800	1	34322860	34327051
Glyma.01g102900	1	34337791	34343121
Glyma.01g103000	1	34364348	34365028
Glyma.01g103100	1	34422008	34427984
Glyma.01g103200	1	34459019	34462915
Glyma.01g103300	1	34461196	34461594
Glyma.01g103400	1	34476862	34477409
Glyma.01g103500	1	34600651	34605440
Glyma.01g103600	1	34675697	34678669
Glyma.01g103700	1	34681801	34683828
Glyma.01g103800	1	34756185	34757159
Glyma.01g103900	1	34760707	34761652
Glyma.01g104000	1	35075110	35075972
Glyma.01g104100	1	35076490	35085025
Glyma.01g104200	1	35104008	35110820
Glyma.01g104300	1	35134591	35135551
Glyma.01g104400	1	35213979	35214496
Glyma.01g104500	1	35231566	35236320
Glyma.01g104600	1	35249528	35254222
Glyma.01g104700	1	35267179	35269699
Glyma.01g104800	1	35324487	35326866
Glyma.01g104900	1	35327496	35328061
Glyma.01g105000	1	35390290	35396821
Glyma.01g105100	1	35468085	35469740
Glyma.01g105200	1	35508341	35508843
Glyma.01g105300	1	35567905	35568631
Glyma.01g105400	1	35602773	35603567
Glyma.01g105500	1	35644838	35653074
Glyma.01g105600	1	35687457	35690187
Glyma.01g105700	1	35692545	35693362
Glyma.01g105800	1	35702338	35703624
Glyma.01g105900	1	35707676	35715194
Glyma.01g106000	1	35856268	35858442
Glyma.01g106100	1	35880778	35882807
Glyma.01g106200	1	35917805	35919549
Glyma.01g106300	1	35961275	35964589
Glyma.01g106400	1	36051359	36052527
Glyma.01g106500	1	36102781	36105196
Glyma.01g106600	1	36200069	36210433
Glyma.01g106700	1	36294907	36295506
Glyma.01g106800	1	36419427	36421903
Glyma.01g106900	1	36500018	36504636
Glyma.01g107000	1	36552145	36557140
Glyma.01g107100	1	36558309	36560440
Glyma.01g107200	1	36563150	36563457
Glyma.01g107300	1	36588316	36588848
Glyma.01g107400	1	36635975	36636790
Glyma.01g107500	1	36692682	36703654
Glyma.01g107600	1	36786000	36787326
Glyma.01g107700	1	36806687	36810946
Glyma.01g107800	1	36840218	36840759
Glyma.01g107900	1	36842962	36847860
Glyma.01g108000	1	36876572	36881321
Glyma.01g108100	1	36938619	36940295
Glyma.01g108200	1	36947715	36956807
Glyma.01g108300	1	36968202	36971897
Glyma.01g108400	1	36981928	36986006
Glyma.01g108500	1	37000429	37001158
Glyma.01g108600	1	37007955	37009420
Glyma.01g108700	1	37019036	37021788
Glyma.01g108800	1	37059402	37063387
Glyma.01g108900	1	37085477	37089095
Glyma.01g109000	1	37193385	37193919
Glyma.01g109100	1	37198592	37202587
Glyma.01g109200	1	37229226	37231010
Glyma.01g109300	1	37231894	37234905
Glyma.01g109400	1	37318269	37319778
Glyma.01g109500	1	37328849	37329866
Glyma.01g109600	1	37330028	37332315
Glyma.01g109700	1	37333737	37338375
Glyma.01g109800	1	37343003	37348886
Glyma.01g109900	1	37356144	37358526
Glyma.01g110000	1	37370014	37371115
Glyma.01g110100	1	37387423	37391387
Glyma.01g110200	1	37429148	37431049
Glyma.01g110300	1	37493292	37497196
Glyma.01g110400	1	37512713	37517279
Glyma.01g110500	1	37527452	37530643
Glyma.01g110600	1	37577036	37578755
Glyma.01g110700	1	37589963	37591593
Glyma.01g110800	1	37609307	37610633
Glyma.01g110900	1	37611609	37616702
Glyma.01g111000	1	37629417	37637378
Glyma.01g111100	1	37692122	37692664
Glyma.01g111200	1	37698014	37717229
Glyma.01g111300	1	37734657	37747793
Glyma.01g111400	1	37754286	37757269
Glyma.01g111500	1	37804269	37805833
Glyma.01g111600	1	37816432	37817141
Glyma.01g111700	1	37818186	37818808
Glyma.01g111800	1	37830118	37831218
Glyma.01g111900	1	37911669	37913975
Glyma.01g112000	1	37976361	37976954
Glyma.01g112100	1	38021112	38021419
Glyma.01g112200	1	38052055	38061835
Glyma.01g112300	1	38071339	38078837
Glyma.01g112400	1	38101757	38103494
Glyma.01g112500	1	38161870	38165338
Glyma.01g112600	1	38353365	38357934
Glyma.01g112700	1	38401533	38404413
Glyma.01g112800	1	38587201	38587900
Glyma.01g112900	1	38606406	38608747
Glyma.01g113000	1	38674325	38679747
Glyma.01g113100	1	38711789	38712885
Glyma.01g113200	1	38754836	38758727
Glyma.01g113300	1	38782426	38783061
Glyma.01g113400	1	38834058	38837617
Glyma.01g113500	1	38933888	38934257
Glyma.01g113600	1	38951181	38951998
Glyma.01g113700	1	38958799	38959230
Glyma.01g113800	1	38975352	38976242
Glyma.01g113900	1	39285487	39286221
Glyma.01g114000	1	39289694	39297381
Glyma.01g114100	1	39440109	39440465
Glyma.01g114200	1	39572404	39574087
Glyma.01g114300	1	39578744	39579415
Glyma.01g114400	1	39584363	39586708
Glyma.01g114500	1	39599383	39604843
Glyma.01g114600	1	39627907	39629591
Glyma.01g114700	1	39638797	39649342
Glyma.01g114800	1	39687226	39688192
Glyma.01g114900	1	39688780	39690246
Glyma.01g115000	1	39765655	39770137
Glyma.01g115100	1	39801972	39803541
Glyma.01g115200	1	39858941	39860670
Glyma.01g115300	1	39914172	39915206
Glyma.01g115400	1	39920574	39921892
Glyma.01g115500	1	39968335	39970694
Glyma.01g115600	1	39989466	39991540
Glyma.01g115700	1	40039703	40041657
Glyma.01g115800	1	40068057	40070006
Glyma.01g115900	1	40071787	40074567
Glyma.01g116000	1	40082886	40086269
Glyma.01g116100	1	40088389	40093582
Glyma.01g116200	1	40129824	40134652
Glyma.01g116300	1	40138944	40152980
Glyma.01g116400	1	40147158	40148717
Glyma.01g116500	1	40154907	40156231
Glyma.01g116600	1	40163286	40165597
Glyma.01g116700	1	40191469	40199263
Glyma.01g1168002	1	40205966	40206434
Glyma.01g1168001	1	40207039	40209574
Glyma.01g116900	1	40318614	40319095
Glyma.01g117000	1	40366052	40369893
Glyma.01g117100	1	40481596	40482003
Glyma.01g117200	1	40497296	40501480
Glyma.01g117300	1	40513041	40513826
Glyma.01g117400	1	40579249	40579711
Glyma.01g117500	1	40581130	40582355
Glyma.01g117600	1	40582813	40583517
Glyma.01g117700	1	40591719	40591991
Glyma.01g117800	1	40629813	40634887
Glyma.01g117900	1	40635851	40645885
Glyma.01g118000	1	40665975	40669512
Glyma.01g118100	1	40699711	40700266
Glyma.01g118200	1	40731498	40738869
Glyma.01g118300	1	40757639	40777983
Glyma.01g118400	1	40773589	40793409
Glyma.01g118500	1	40786869	40787231
Glyma.01g118600	1	40787378	40787901
Glyma.01g118700	1	40803098	40803482
Glyma.01g1188002	1	40805269	40807834
Glyma.01g1188001	1	40826050	40838828
Glyma.01g118900	1	40859920	40890833
Glyma.01g119000	1	40902902	40904176
Glyma.01g119100	1	40904697	40906642
Glyma.01g119200	1	40927249	40929076
Glyma.01g119300	1	40965934	40969182
Glyma.01g119400	1	40972005	40977185
Glyma.01g119500	1	41159811	41170212
Glyma.01g119600	1	41172291	41173980
Glyma.01g119700	1	41191210	41191991
Glyma.01g119800	1	41197286	41198586
Glyma.01g119900	1	41239941	41242551
Glyma.01g120000	1	41270756	41274625
Glyma.01g120100	1	41290458	41293816
Glyma.01g120200	1	41309973	41312665
Glyma.01g120300	1	41331035	41332067
Glyma.01g120400	1	41337345	41340968
Glyma.01g120500	1	41348716	41349502
Glyma.01g120600	1	41350290	41351186
Glyma.01g120700	1	41357452	41358034
Glyma.01g120800	1	41380467	41382662
Glyma.01g120900	1	41421032	41421748
Glyma.01g121000	1	41469409	41471354
Glyma.01g121100	1	41546421	41547087
Glyma.01g121200	1	41625488	41627441
Glyma.01g121300	1	41795226	41800023
Glyma.01g121400	1	41807826	41828396
Glyma.01g121500	1	41809344	41811282
Glyma.01g121600	1	41819013	41822029
Glyma.01g121700	1	41857038	41858928
Glyma.01g121800	1	41886489	41886686
Glyma.01g121900	1	41894009	41896431
Glyma.01g122000	1	41905745	41909615
Glyma.01g122100	1	41909485	41918592
Glyma.01g122200	1	42007444	42008724
Glyma.01g122300	1	42016081	42020066
Glyma.01g122400	1	42044211	42044462
Glyma.01g122500	1	42049129	42051631
Glyma.01g122600	1	42052622	42055302
Glyma.01g122700	1	42066860	42069715
Glyma.01g122800	1	42259009	42263637
Glyma.01g122900	1	42284219	42284877
Glyma.01g123000	1	42337507	42338043
Glyma.01g123100	1	42339163	42340855
Glyma.01g123200	1	42446501	42447199
Glyma.01g123300	1	42526055	42535257
Glyma.01g123400	1	42536004	42543612
Glyma.01g123500	1	42557296	42558045
Glyma.01g123600	1	42734205	42736370
Glyma.01g123700	1	42763513	42769164
Glyma.01g123800	1	42787163	42788909
Glyma.01g123900	1	42831529	42837121
Glyma.01g124000	1	42837642	42839092
Glyma.01g124100	1	42886000	42891975
Glyma.01g124200	1	42907485	42914637
Glyma.01g124300	1	42916993	42919921
Glyma.01g124400	1	42923330	42924345
Glyma.01g124500	1	42969575	42973071
Glyma.01g124600	1	42993438	42995285
Glyma.01g124700	1	43007954	43009800
Glyma.01g124800	1	43072174	43076075
Glyma.01g124900	1	43078001	43081882
Glyma.01g125000	1	43107332	43111390
Glyma.01g125100	1	43218254	43221820
Glyma.01g125200	1	43223760	43229609
Glyma.01g125300	1	43315015	43319760
Glyma.01g125400	1	43394002	43403868
Glyma.01g125500	1	43398752	43401750
Glyma.01g125600	1	43431913	43439453
Glyma.01g125700	1	43443189	43444588
Glyma.01g125800	1	43452872	43456793
Glyma.01g125900	1	43473869	43475221
Glyma.01g126000	1	43477093	43480432
Glyma.01g126100	1	43483544	43484644
Glyma.01g126200	1	43506639	43510355
Glyma.01g126300	1	43512981	43516453
Glyma.01g126400	1	43526688	43529176
Glyma.01g126500	1	43543078	43549101
Glyma.01g126600	1	43570466	43571606
Glyma.01g126700	1	43597983	43598827
Glyma.01g126800	1	43601966	43612481
Glyma.01g126900	1	43631853	43635170
Glyma.01g127000	1	43688639	43689218
Glyma.01g127100	1	43712979	43713852
Glyma.01g127200	1	43806805	43807905
Glyma.01g127300	1	43873241	43873738
Glyma.01g127400	1	43890357	43891777
Glyma.01g127500	1	43934128	43937511
Glyma.01g127600	1	43941202	43943538
Glyma.01g127700	1	43955034	43959105
