num	chr	marker	cm	bp	group	h	K
427	Chr03	03_33421508	141.242	33421508	3	h08569	0.817230948
428	Chr03	03_34250276	146.525	34250276	3	h08618	0.12624323
429	Chr03	03_34664467	150.857	34664467	3	h08691	0.04965622
430	Chr03	03_34672127	152.927	34672127	3	h08691	0.174170055
431	Chr03	03_35190465	154.431	35190465	3	h08821	0.202786908
432	Chr03	03_35337682	156.847	35337682	3	h08821	0.069179774
433	Chr03	03_35509876	159.071	35509876	3	h08821	0.182888519
434	Chr03	03_36893099	163.868	36893099	3	h09003	0.230399645
435	Chr03	03_35834788	170.005	35834788	3	h08856	0.108571255
436	Chr03	03_35917116	171.847	35917116	3	h08879	0.099610254
437	Chr03	03_36309302	174.385	36309302	3	h08928	0.179479375
438	Chr03	03_37255623	179.014	37255623	3	h09003	0.156641076
439	Chr03	03_37536780	181.597	37536780	3	h09038	0.141353444
440	Chr03	03_37977162	184.13	37977162	3	h09061	0.110846004
441	Chr03	03_38126835	187.259	38126835	3	h09087	0.057121125
442	Chr03	03_38244643	189.033	38244643	3	h09116	0.086059247
443	Chr03	03_38039882	190.97	38039882	3	h09085	0.099716798
444	Chr03	03_37825537	193.257	37825537	3	h09047	0.138400453
445	Chr03	03_38579634	197.376	38579634	3	h09151	0.199039074
446	Chr03	03_39516821	201.735	39516821	3	h09313	0.172588574
447	Chr03	03_39202965	204.146	39202965	3	h09253	0.073104359
448	Chr03	03_39207470	204.427	39207470	3	h09253	0.092928462
449	Chr03	03_39412109	205.632	39412109	3	h09253	0.175858623
450	Chr03	03_39744972	207.462	39744972	3	h09314	0.184531741
451	Chr03	03_39961529	208.619	39961529	3	h09347	0.130861509
452	Chr03	03_40184961	211.616	40184961	3	h09348	0.08574942
453	Chr03	03_40382345	213.652	40382345	3	h09366	0.048474347
454	Chr03	03_40382348	215.377	40382348	3	h09366	0.076989671
455	Chr03	03_40657352	217.163	40657352	3	h09390	0.129026733
456	Chr03	03_40687534	217.453	40687534	3	h09390	0.059355657
457	Chr03	03_40691910	217.752	40691910	3	h09390	0.133693794
458	Chr03	03_40544050	218.337	40544050	3	h09366	0.242284749
459	Chr03	03_40749672	219.224	40749672	3	h09390	0.166787096
460	Chr03	03_40935887	221.054	40935887	3	h09408	0.103967317
461	Chr03	03_40842132	221.937	40842132	3	h09391	0.064413147
462	Chr03	03_40865392	222.964	40865392	3	h09391	0.041410027
463	Chr03	03_40967804	224.666	40967804	3	h09408	0.091766677
464	Chr03	03_41144088	226.095	41144088	3	h09417	0.074381613
465	Chr03	03_41151175	226.374	41151175	3	h09424	0.200899661
466	Chr03	03_41364969	226.942	41364969	3	h09453	0.213614445
467	Chr03	03_41455804	228.729	41455804	3	h09453	0.062294693
468	Chr03	03_41682316	231.8	41682316	3	h09476	0.088699677
469	Chr03	03_42195857	236.755	42195857	3	h09539	0.109289284
470	Chr03	03_42339529	238.005	42339529	3	h09539	0.089619436
471	Chr03	03_42420420	239.263	42420420	3	h09539	0.037348482
472	Chr03	03_42411251	240.145	42411251	3	h09539	0.153653427
473	Chr03	03_42671939	241.023	42671939	3	h09554	0.170164765
474	Chr03	03_42684704	241.317	42684704	3	h09555	0.021770828
475	Chr03	03_42684740	241.609	42684740	3	h09555	0.034594167
476	Chr03	03_42781362	243.008	42781362	3	h09563	0.095792034
477	Chr03	03_42871536	243.744	42871536	3	h09599	0.227651348
478	Chr03	03_42626940	244.479	42626940	3	h09554	0.257032934
479	Chr03	03_43149214	247.36	43149214	3	h09626	0.16265246
480	Chr03	03_43104855	247.668	43104855	3	h09626	0.14001153
481	Chr03	03_43512584	250.666	43512584	3	h09684	0.068022935
482	Chr03	03_43512609	251.215	43512609	3	h09684	0.081455047
483	Chr03	03_44438494	256.9	44438494	3	h09728	0.119358067
484	Chr03	03_44551437	258.389	44551437	3	h09728	0.186353347
485	Chr03	03_45639411	262.054	45639411	3	h09914	0.203848312
486	Chr03	03_45395338	264.256	45395338	3	h09914	0.114785524
487	Chr03	03_45209645	265.82	45209645	3	h09865	0.066511812
488	Chr03	03_45235017	267.595	45235017	3	h09865	0.00715327
489	Chr03	03_45235010	268.157	45235010	3	h09865	0.088984145
490	Chr03	03_44695092	271.191	44695092	3	h09865	0.097615726
491	Chr03	03_44699981	271.474	44699981	3	h09865	0.035932824
492	Chr03	03_44793057	273.179	44793057	3	h09865	0.104479173
493	Chr03	03_44484166	275.18	44484166	3	h09728	0.105770784
494	Chr03	03_44578216	276.825	44578216	3	h09728	0.04456992
495	Chr03	03_44551428	277.663	44551428	3	h09728	0.090534262
496	Chr03	03_44405159	278.644	44405159	3	h09728	0.103827939
497	Chr03	03_44328629	279.951	44328629	3	h09728	0.107377568
499	Chr04	04_599948	0	599948	4	h09998	0.093659226
500	Chr04	04_571818	0.904	571818	4	h09998	0.166949169
501	Chr04	04_123702	2.384	123702	4	h09941	0.291593148
502	Chr04	04_801161	4.8	801161	4	h10019	0.181645266
503	Chr04	04_1087364	8.253	1087364	4	h10039	0.108831035
504	Chr04	04_1408537	10.636	1408537	4	h10072	0.06919449
505	Chr04	04_1404047	11.879	1404047	4	h10072	0.088855235
506	Chr04	04_1235694	12.846	1235694	4	h10055	0.342484089
507	Chr04	04_1714890	13.784	1714890	4	h10083	0.356557243
508	Chr04	04_2141626	15.894	2141626	4	h10135	0.118204133
509	Chr04	04_2103021	17.024	2103021	4	h10123	0.055495463
510	Chr04	04_2180386	18.031	2180386	4	h10135	0.107631278
511	Chr04	04_2650374	21.426	2650374	4	h10216	0.159378737
512	Chr04	04_2779124	22.14	2779124	4	h10217	0.097671445
513	Chr04	04_2787806	22.718	2787806	4	h10217	0.084368804
514	Chr04	04_2744919	22.997	2744919	4	h10216	0.16486379
515	Chr04	04_2843309	23.556	2843309	4	h10225	0.155881956
516	Chr04	04_3537415	28.669	3537415	4	h10282	0.13552796
517	Chr04	04_3779201	30.456	3779201	4	h10349	0.120455062
518	Chr04	04_4093911	33.436	4093911	4	h10349	0.147516737
519	Chr04	04_4432226	35.222	4432226	4	h10377	0.185281093
520	Chr04	04_4493450	35.56	4493450	4	h10377	0.184403918
521	Chr04	04_5627738	41.604	5627738	4	h10453	0.101096225
522	Chr04	04_5617922	42.28	5617922	4	h10453	0.106472355
523	Chr04	04_8594282	57.28	8594282	4	h10880	0.107848115
524	Chr04	04_8619534	58.742	8619534	4	h10880	0.026803361
525	Chr04	04_8546320	60.757	8546320	4	h10847	0.091271873
526	Chr04	04_9484691	67.175	9484691	4	h10973	0.158379044
527	Chr04	04_9879341	69.489	9879341	4	h10973	0.174070713
528	Chr04	04_9936881	69.813	9936881	4	h10973	0.088917725
529	Chr04	04_9937051	70.513	9937051	4	h10973	0.776178758
530	Chr04	04_11006458	71.202	11006458	4	h11196	1.597426596
531	Chr04	04_9932107	71.856	9932107	4	h10973	0.821378121
532	Chr04	04_9932092	72.703	9932092	4	h10973	0.880311992
533	Chr04	04_12176865	73.978	12176865	4	h11209	0.880340266
534	Chr04	04_12176820	74.584	12176820	4	h11209	0.662793742
535	Chr04	04_14431518	76.285	14431518	4	h11243	0.916394929
536	Chr04	04_14750595	76.914	14750595	4	h11243	0.586712085
537	Chr04	04_14303610	77.585	14303610	4	h11243	2.458460535
538	Chr04	04_15748873	77.925	15748873	4	h11306	2.207104137
539	Chr04	04_15937967	79.082	15937967	4	h11306	0.340260298
540	Chr04	04_15287473	80.34	15287473	4	h11306	3.852547811
541	Chr04	04_13080754	80.647	13080754	4	h11217	4.614112607
542	Chr04	04_15855447	82.007	15855447	4	h11306	7.213293649
543	Chr04	04_34075800	83.478	34075800	4	h11705	11.22906869
544	Chr04	04_41377830	84.203	41377830	4	h11856	5.574733752
545	Chr04	04_43656092	86.317	43656092	4	h11926	0.975262007
546	Chr04	04_42356460	87.806	42356460	4	h11925	0.436470815
547	Chr04	04_42356496	88.107	42356496	4	h11925	0.075688348
548	Chr04	04_42265893	88.706	42265893	4	h11925	0.075667274
549	Chr04	04_42265938	89.287	42265938	4	h11925	4.271000645
550	Chr04	04_36209714	89.996	36209714	4	h11705	21.74401608
551	Chr04	04_23629115	90.356	23629115	4	h11483	21.63370949
552	Chr04	04_26441718	90.694	26441718	4	h11483	17.03344172
553	Chr04	04_18306117	91.01	18306117	4	h11332	12.87281026
554	Chr04	04_18306157	91.848	18306157	4	h11332	3.392716723
555	Chr04	04_16406249	92.128	16406249	4	h11322	9.4217588
556	Chr04	04_23629070	92.727	23629070	4	h11483	7.683574418
557	Chr04	04_25776622	93.376	25776622	4	h11483	7.824066137
558	Chr04	04_17965962	94.009	17965962	4	h11332	6.726006624
559	Chr04	04_18609217	94.587	18609217	4	h11427	3.396563754
560	Chr04	04_22295686	95.236	22295686	4	h11483	3.4730142
561	Chr04	04_23151366	95.912	23151366	4	h11483	8.105931716
562	Chr04	04_18293895	96.237	18293895	4	h11332	12.03861185
563	Chr04	04_21508063	96.589	21508063	4	h11460	4.565593969
564	Chr04	04_21508054	96.901	21508054	4	h11460	1.274526899
565	Chr04	04_18851970	97.943	18851970	4	h11427	10.87738796
566	Chr04	04_38595482	98.971	38595482	4	h11855	19.76299485
567	Chr04	04_16974748	100.035	16974748	4	h11331	11.15580875
568	Chr04	04_18888463	100.996	18888463	4	h11427	5.831724323
569	Chr04	04_27332180	101.869	27332180	4	h11483	21.32038652
570	Chr04	04_38772320	102.216	38772320	4	h11855	19.29642283
571	Chr04	04_40982608	102.609	40982608	4	h11856	10.36317989
572	Chr04	04_29444514	103.373	29444514	4	h11676	15.24115278
573	Chr04	04_18293950	104.098	18293950	4	h11332	7.690098325
574	Chr04	04_18293884	104.707	18293884	4	h11332	14.99241719
575	Chr04	04_37664017	105.353	37664017	4	h11855	14.99238203
576	Chr04	04_37664006	105.642	37664006	4	h11855	1.664747081
577	Chr04	04_40583939	106.519	40583939	4	h11855	2.920814895
578	Chr04	04_37662281	107.682	37662281	4	h11855	4.512669453
579	Chr04	04_42156365	108.372	42156365	4	h11925	15.04464293
580	Chr04	04_24568579	109.118	24568579	4	h11483	18.4885418
581	Chr04	04_16246581	109.739	16246581	4	h11306	11.38099604
582	Chr04	04_19139139	110.048	19139139	4	h11427	4.716767768
583	Chr04	04_19116517	110.36	19116517	4	h11427	0.197389447
584	Chr04	04_17908962	114.107	17908962	4	h11332	0.400643668
585	Chr04	04_17618679	114.713	17618679	4	h11332	2.350239733
586	Chr04	04_16246703	115.038	16246703	4	h11306	6.391426674
587	Chr04	04_19285996	115.393	19285996	4	h11427	34.37855404
588	Chr04	04_41377825	115.76	41377825	4	h11856	30.77765248
589	Chr04	04_40432913	116.455	40432913	4	h11855	10.50461167
590	Chr04	04_28662780	117.054	28662780	4	h11676	15.31194604
591	Chr04	04_38759094	117.974	38759094	4	h11855	6.371059103
592	Chr04	04_39849866	118.591	39849866	4	h11855	1.317233918
593	Chr04	04_40329098	119.144	40329098	4	h11855	1.664877986
594	Chr04	04_43910521	120.598	43910521	4	h12009	1.605586012
595	Chr04	04_44433387	121.297	44433387	4	h12042	0.517237047
596	Chr04	04_44052976	122.625	44052976	4	h12010	0.382096764
597	Chr04	04_44993645	124.594	44993645	4	h12110	0.255132662
598	Chr04	04_44940823	126.218	44940823	4	h12110	0.770621113
599	Chr04	04_45355720	126.493	45355720	4	h12272	1.506800211
600	Chr04	04_44940372	126.769	44940372	4	h12110	0.997420803
601	Chr04	04_45355856	127.617	45355856	4	h12272	0.382199227
602	Chr04	04_44968071	129.03	44968071	4	h12110	0.137239989
603	Chr04	04_44968039	129.849	44968039	4	h12110	0.137430177
604	Chr04	04_45234066	130.817	45234066	4	h12110	0.185530085
605	Chr04	04_45303358	131.537	45303358	4	h12272	0.109021475
606	Chr04	04_45699343	134.788	45699343	4	h12272	0.109320643
607	Chr04	04_45836174	136.201	45836174	4	h12283	0.093315201
608	Chr04	04_45667722	138.077	45667722	4	h12272	0.059891419
609	Chr04	04_45699631	139.141	45699631	4	h12272	0.076555231
610	Chr04	04_45871877	140.54	45871877	4	h12283	0.151537994
611	Chr04	04_46088723	141.745	46088723	4	h12319	0.136736104
612	Chr04	04_46352441	144.565	46352441	4	h12370	0.23073463
613	Chr04	04_46229177	144.9	46229177	4	h12370	0.305439607
614	Chr04	04_46392181	145.571	46392181	4	h12370	0.24485776
615	Chr04	04_46560244	146.252	46560244	4	h12411	0.153881085
616	Chr04	04_46507075	147.124	46507075	4	h12411	0.056818812
617	Chr04	04_46559739	148.124	46559739	4	h12411	0.074489603
618	Chr04	04_46655380	149.117	46655380	4	h12411	0.120466874
619	Chr04	04_46750539	149.775	46750539	4	h12411	0.072387732
620	Chr04	04_46750488	150.1	46750488	4	h12411	0.055629833
621	Chr04	04_46560169	151.813	46560169	4	h12411	0.189866463
622	Chr04	04_46722153	152.416	46722153	4	h12411	0.247871214
623	Chr04	04_46655382	152.71	46655382	4	h12411	0.156168492
624	Chr04	04_46704301	153.284	46704301	4	h12411	0.098118528
625	Chr04	04_46560096	154.583	46560096	4	h12411	0.070886959
626	Chr04	04_46540870	155.208	46540870	4	h12411	0.128269513
627	Chr04	04_46826930	156.475	46826930	4	h12411	0.117559606
628	Chr04	04_46817719	157.461	46817719	4	h12411	0.018045178
629	Chr04	04_46827081	157.811	46827081	4	h12411	0.10928941
630	Chr04	04_47314138	160.35	47314138	4	h12578	0.104433501
631	Chr04	04_47367446	163.479	47367446	4	h12578	0.029832797
632	Chr04	04_47471503	165.92	47471503	4	h12578	0.024158237
633	Chr04	04_47463546	167.319	47463546	4	h12578	0.002857843
634	Chr04	04_47463563	167.925	47463563	4	h12578	0.018347823
635	Chr04	04_47555892	170.443	47555892	4	h12578	0.018702668
636	Chr04	04_47556539	171.32	47556539	4	h12578	0.005213162
637	Chr04	04_47559339	171.609	47559339	4	h12578	0.054195488
638	Chr04	04_47645901	172.486	47645901	4	h12578	0.049379169
639	Chr04	04_47645885	172.772	47645885	4	h12578	0.014550607
640	Chr04	04_47602898	174.252	47602898	4	h12578	0.075244339
641	Chr04	04_47811052	175.966	47811052	4	h12578	0.063603742
642	Chr04	04_47797028	178.399	47797028	4	h12578	0.048046726
643	Chr04	04_48321932	184.21	48321932	4	h12578	0.049076784
644	Chr04	04_48337909	186.252	48337909	4	h12578	0.003934155
645	Chr04	04_48337897	186.524	48337897	4	h12578	0.049860008
646	Chr04	04_48726633	190.424	48726633	4	h12745	0.063488512
647	Chr04	04_48709679	191.045	48709679	4	h12745	0.058821333
648	Chr04	04_49205112	196.529	49205112	4	h12745	0.077526846
649	Chr04	04_49456454	200.413	49456454	4	h12745	0.066897381
650	Chr04	04_49520010	201.333	49520010	4	h12745	0.035768655
651	Chr04	04_49518574	201.918	49518574	4	h12745	0.014456797
652	Chr04	04_49437795	204.971	49437795	4	h12745	0.056124076
653	Chr04	04_49311599	206.442	49311599	4	h12745	0.173661231
654	Chr04	04_49985047	209.017	49985047	4	h12863	0.130792706
655	Chr04	04_49985086	209.764	49985086	4	h12863	4.31E-05
656	Chr04	04_49985128	210.999	49985128	4	h12863	0.048978443
657	Chr04	04_50136223	212.542	50136223	4	h12875	0.077277274
658	Chr04	04_50071493	213.685	50071493	4	h12872	0.074696245
659	Chr04	04_50270836	215.834	50270836	4	h12888	0.051149835
660	Chr04	04_50259542	217.018	50259542	4	h12888	0.014263504
661	Chr04	04_50270764	217.609	50270764	4	h12888	0.190042094
662	Chr04	04_51180726	220.129	51180726	4	h13036	0.231084992
663	Chr04	04_50994851	221.968	50994851	4	h13036	0.11044587
664	Chr04	04_51271031	224.273	51271031	4	h13036	0.082393583
665	Chr04	04_51429638	227.8	51429638	4	h13036	0.130190244
666	Chr04	04_52259617	231.653	52259617	4	h13134	0.137171178
667	Chr04	04_52107044	234.242	52107044	4	h13134	0.045491043
668	Chr04	04_51988520	237.94	51988520	4	h13129	0.124998549
670	Chr05	05_130387	0	130387	5	h13188	0.134681028
671	Chr05	05_233887	2.013	233887	5	h13188	0.107226478
672	Chr05	05_483986	3.547	483986	5	h13188	0.092943882
673	Chr05	05_508459	4.618	508459	5	h13188	0.344141814
674	Chr05	05_294855	4.939	294855	5	h13188	0.465465303
675	Chr05	05_459729	5.56	459729	5	h13188	0.205446156
676	Chr05	05_840227	8.177	840227	5	h13307	0.077981868
677	Chr05	05_819628	10.126	819628	5	h13307	0.025373514
678	Chr05	05_689853	13.356	689853	5	h13307	0.038462514
679	Chr05	05_625362	15.111	625362	5	h13188	0.032547665
680	Chr05	05_672647	16.779	672647	5	h13307	0.056051972
681	Chr05	05_840242	18.78	840242	5	h13307	0.135083944
682	Chr05	05_1189765	20.655	1189765	5	h13312	0.112661117
683	Chr05	05_1213967	21.277	1213967	5	h13312	0.088825855
684	Chr05	05_1306369	21.943	1306369	5	h13312	0.089554949
685	Chr05	05_1467115	25.925	1467115	5	h13312	0.034861866
686	Chr05	05_1432358	27.109	1432358	5	h13312	0.057544639
687	Chr05	05_1725653	30.53	1725653	5	h13312	0.062559619
688	Chr05	05_1794814	32.286	1794814	5	h13312	0.088290986
689	Chr05	05_2102820	34.531	2102820	5	h13456	0.071314444
690	Chr05	05_2110420	35.93	2110420	5	h13456	0.005440315
691	Chr05	05_2102798	37.329	2102798	5	h13456	0.054356827
692	Chr05	05_2363027	39.849	2363027	5	h13456	0.082751619
693	Chr05	05_2541027	42.709	2541027	5	h13456	0.039741014
694	Chr05	05_2525990	43.581	2525990	5	h13456	0.026203073
695	Chr05	05_2637418	46.75	2637418	5	h13456	0.087473712
696	Chr05	05_2989398	49.268	2989398	5	h13478	0.085758478
697	Chr05	05_3044452	51.003	3044452	5	h13478	0.062137955
698	Chr05	05_3316903	53.947	3316903	5	h13686	0.060527751
699	Chr05	05_3358358	55.401	3358358	5	h13686	0.079501927
700	Chr05	05_3495245	56.45	3495245	5	h13686	0.122276728
701	Chr05	05_3694737	58.199	3694737	5	h13704	0.075446315
702	Chr05	05_3769727	60.235	3769727	5	h13717	0.060221938
703	Chr05	05_3512955	63.306	3512955	5	h13686	0.081972252
704	Chr05	05_3316863	65.747	3316863	5	h13686	0.061316408
705	Chr05	05_3418891	68.159	3418891	5	h13686	0.072597793
706	Chr05	05_3672734	70.626	3672734	5	h13704	0.099601632
707	Chr05	05_3769716	71.633	3769716	5	h13717	0.065350307
708	Chr05	05_3840118	73.68	3840118	5	h13744	0.023823872
709	Chr05	05_3880095	76.696	3880095	5	h13744	0.019880929
710	Chr05	05_3920518	78.221	3920518	5	h13744	0.023174903
711	Chr05	05_3902580	79.125	3902580	5	h13744	0.057306425
712	Chr05	05_4048810	80.668	4048810	5	h13744	0.112249459
713	Chr05	05_4247944	82.203	4247944	5	h13764	0.079313708
714	Chr05	05_4227744	82.902	4227744	5	h13764	0.027195915
715	Chr05	05_4247068	83.66	4247068	5	h13764	0.088513902
716	Chr05	05_4341777	84.285	4341777	5	h13764	0.091768142
717	Chr05	05_4392756	85.878	4392756	5	h13764	0.040589907
718	Chr05	05_4485899	87.772	4485899	5	h13800	0.077406095
719	Chr05	05_4599984	88.852	4599984	5	h13800	0.109977166
720	Chr05	05_4413185	90.486	4413185	5	h13764	0.126960724
721	Chr05	05_4494433	91.068	4494433	5	h13800	0.114357465
722	Chr05	05_4393200	92.204	4393200	5	h13764	0.159314882
723	Chr05	05_4768459	93.839	4768459	5	h13820	0.149804329
724	Chr05	05_4813949	94.488	4813949	5	h13820	0.082778104
725	Chr05	05_4943016	95.84	4943016	5	h13846	0.093939125
726	Chr05	05_4783601	97.565	4783601	5	h13820	0.06104037
727	Chr05	05_4854266	99.947	4854266	5	h13820	0.067894191
728	Chr05	05_5233971	103.525	5233971	5	h13855	0.087331553
729	Chr05	05_5599500	108.858	5599500	5	h13939	0.052753514
730	Chr05	05_5557026	110.007	5557026	5	h13903	0.075392108
731	Chr05	05_6018331	114.06	6018331	5	h13939	0.137554609
732	Chr05	05_6427849	116.599	6427849	5	h13939	0.135024413
733	Chr05	05_6203808	118.659	6203808	5	h13939	0.499605374
734	Chr05	05_6980283	119.531	6980283	5	h13939	1.839269364
735	Chr05	05_9483984	120.429	9483984	5	h14108	2.94205025
736	Chr05	05_7595415	121.039	7595415	5	h14095	8.334357169
737	Chr05	05_20652352	122.001	20652352	5	h14313	12.20656665
738	Chr05	05_10429823	122.944	10429823	5	h14108	7.972359917
739	Chr05	05_14104909	123.664	14104909	5	h14232	4.257797719
740	Chr05	05_16994288	124.511	16994288	5	h14263	8.296190186
741	Chr05	05_26827367	125.257	26827367	5	h14434	12.75844619
742	Chr05	05_7978232	126.785	7978232	5	h14095	6.310136945
743	Chr05	05_7588532	128.155	7588532	5	h14095	0.690434684
744	Chr05	05_8214586	128.726	8214586	5	h14095	1.687071598
745	Chr05	05_7515324	129.033	7515324	5	h14095	11.29032612
746	Chr05	05_26681286	129.977	26681286	5	h14430	12.12775087
747	Chr05	05_20092342	131.644	20092342	5	h14312	4.452030025
748	Chr05	05_9773449	133.728	9773449	5	h14108	5.543874551
749	Chr05	05_19941240	135.385	19941240	5	h14312	5.258300468
750	Chr05	05_17203530	136.01	17203530	5	h14263	3.897769562
751	Chr05	05_18296395	136.33	18296395	5	h14312	5.306268686
752	Chr05	05_26177476	137.425	26177476	5	h14400	5.822742407
753	Chr05	05_23045978	138.129	23045978	5	h14373	2.296128409
754	Chr05	05_23391833	140.529	23391833	5	h14373	26.54378071
755	Chr05	05_8038231	140.819	8038231	5	h14095	33.01574387
756	Chr05	05_20092309	141.74	20092309	5	h14312	7.240611701
757	Chr05	05_27809193	147.279	27809193	5	h14513	0.705398075
758	Chr05	05_27879984	151.3	27879984	5	h14513	0.096491981
759	Chr05	05_28367712	154.081	28367712	5	h14513	0.565791561
760	Chr05	05_28026347	154.438	28026347	5	h14513	0.827422158
761	Chr05	05_28868208	155.643	28868208	5	h14522	0.403722942
762	Chr05	05_28990506	156.767	28990506	5	h14522	1.168862679
763	Chr05	05_28217071	157.114	28217071	5	h14513	1.620290116
764	Chr05	05_31152911	160.016	31152911	5	h14719	1.008912387
765	Chr05	05_30557262	160.608	30557262	5	h14719	0.795166541
766	Chr05	05_31278711	161.843	31278711	5	h14719	0.613448904
767	Chr05	05_29576123	164.492	29576123	5	h14562	0.464537308
768	Chr05	05_30244741	166.827	30244741	5	h14570	0.563176991
769	Chr05	05_31090629	167.834	31090629	5	h14719	0.466712653
770	Chr05	05_31034672	168.433	31034672	5	h14719	0.365721349
771	Chr05	05_30606557	169.104	30606557	5	h14719	0.633539963
772	Chr05	05_31874102	171.119	31874102	5	h14831	0.321672204
773	Chr05	05_31890521	172.268	31890521	5	h14831	0.040133186
774	Chr05	05_31955244	173.249	31955244	5	h14831	0.04481304
